TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Yield,ID,Source
215.0,403.15,10.0,0.40783450075959177,0.5,180.0,35.0,3.0,19.77272727272727,1375.8887376733105,7.226855155974956,60.866804432334796,69.2873563218391,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
275.0,403.15,10.0,0.40783450075959177,0.5,240.0,35.0,3.0,19.77272727272727,1834.5183168977474,7.514537228426737,81.15573924311306,69.79310344827587,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
335.0,403.15,10.0,0.40783450075959177,0.5,300.0,35.0,3.0,19.77272727272727,2293.147896122184,7.737680779740947,101.44467405389132,71.31034482758622,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
50.0,403.15,10.0,0.6117517511393876,0.5,15.0,35.0,3.0,19.77272727272727,114.65739480610921,4.741948506186956,5.072233702694566,60.6896551724138,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
65.0,403.15,10.0,0.6117517511393876,0.5,30.0,35.0,3.0,19.77272727272727,229.31478961221842,5.435095686746901,10.144467405389133,66.2528735632184,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
95.0,403.15,10.0,0.6117517511393876,0.5,60.0,35.0,3.0,19.77272727272727,458.62957922443684,6.128242867306846,20.288934810778265,71.31034482758622,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
125.0,403.15,10.0,0.6117517511393876,0.5,90.0,35.0,3.0,19.77272727272727,687.9443688366553,6.533707975415011,30.433402216167398,72.82758620689657,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
155.0,403.15,10.0,0.6117517511393876,0.5,120.0,35.0,3.0,19.77272727272727,917.2591584488737,6.8213900478667915,40.57786962155653,69.2873563218391,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
215.0,403.15,10.0,0.6117517511393876,0.5,180.0,35.0,3.0,19.77272727272727,1375.8887376733105,7.226855155974956,60.866804432334796,67.26436781609196,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
275.0,403.15,10.0,0.6117517511393876,0.5,240.0,35.0,3.0,19.77272727272727,1834.5183168977474,7.514537228426737,81.15573924311306,66.75862068965519,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
335.0,403.15,10.0,0.6117517511393876,0.5,300.0,35.0,3.0,19.77272727272727,2293.147896122184,7.737680779740947,101.44467405389132,64.73563218390805,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
50.0,403.15,10.0,0.8156690015191835,0.5,15.0,35.0,3.0,19.77272727272727,114.65739480610921,4.741948506186956,5.072233702694566,64.73563218390805,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
65.0,403.15,10.0,0.8156690015191835,0.5,30.0,35.0,3.0,19.77272727272727,229.31478961221842,5.435095686746901,10.144467405389133,66.75862068965519,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
95.0,403.15,10.0,0.8156690015191835,0.5,60.0,35.0,3.0,19.77272727272727,458.62957922443684,6.128242867306846,20.288934810778265,72.82758620689657,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
125.0,403.15,10.0,0.8156690015191835,0.5,90.0,35.0,3.0,19.77272727272727,687.9443688366553,6.533707975415011,30.433402216167398,68.78160919540231,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
155.0,403.15,10.0,0.8156690015191835,0.5,120.0,35.0,3.0,19.77272727272727,917.2591584488737,6.8213900478667915,40.57786962155653,63.72413793103449,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
215.0,403.15,10.0,0.8156690015191835,0.5,180.0,35.0,3.0,19.77272727272727,1375.8887376733105,7.226855155974956,60.866804432334796,60.6896551724138,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
275.0,403.15,10.0,0.8156690015191835,0.5,240.0,35.0,3.0,19.77272727272727,1834.5183168977474,7.514537228426737,81.15573924311306,58.66666666666668,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
335.0,403.15,10.0,0.8156690015191835,0.5,300.0,35.0,3.0,19.77272727272727,2293.147896122184,7.737680779740947,101.44467405389132,55.63218390804599,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
50.0,403.15,10.0,1.0195862518989796,0.5,15.0,35.0,3.0,19.77272727272727,114.65739480610921,4.741948506186956,5.072233702694566,68.27586206896552,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
65.0,403.15,10.0,1.0195862518989796,0.5,30.0,35.0,3.0,19.77272727272727,229.31478961221842,5.435095686746901,10.144467405389133,71.81609195402301,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
95.0,403.15,10.0,1.0195862518989796,0.5,60.0,35.0,3.0,19.77272727272727,458.62957922443684,6.128242867306846,20.288934810778265,72.32183908045978,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
125.0,403.15,10.0,1.0195862518989796,0.5,90.0,35.0,3.0,19.77272727272727,687.9443688366553,6.533707975415011,30.433402216167398,69.2873563218391,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
155.0,403.15,10.0,1.0195862518989796,0.5,120.0,35.0,3.0,19.77272727272727,917.2591584488737,6.8213900478667915,40.57786962155653,64.73563218390805,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
215.0,403.15,10.0,1.0195862518989796,0.5,180.0,35.0,3.0,19.77272727272727,1375.8887376733105,7.226855155974956,60.866804432334796,56.13793103448277,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
275.0,403.15,10.0,1.0195862518989796,0.5,240.0,35.0,3.0,19.77272727272727,1834.5183168977474,7.514537228426737,81.15573924311306,48.60229885057472,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
335.0,403.15,10.0,1.0195862518989796,0.5,300.0,35.0,3.0,19.77272727272727,2293.147896122184,7.737680779740947,101.44467405389132,47.38850574712644,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
50.0,403.15,10.0,1.2235035022787752,0.5,15.0,35.0,3.0,19.77272727272727,114.65739480610921,4.741948506186956,5.072233702694566,65.24137931034484,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
65.0,403.15,10.0,1.2235035022787752,0.5,30.0,35.0,3.0,19.77272727272727,229.31478961221842,5.435095686746901,10.144467405389133,69.79310344827587,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
95.0,403.15,10.0,1.2235035022787752,0.5,60.0,35.0,3.0,19.77272727272727,458.62957922443684,6.128242867306846,20.288934810778265,70.80459770114943,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
125.0,403.15,10.0,1.2235035022787752,0.5,90.0,35.0,3.0,19.77272727272727,687.9443688366553,6.533707975415011,30.433402216167398,65.24137931034484,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
155.0,403.15,10.0,1.2235035022787752,0.5,120.0,35.0,3.0,19.77272727272727,917.2591584488737,6.8213900478667915,40.57786962155653,60.6896551724138,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
215.0,403.15,10.0,1.2235035022787752,0.5,180.0,35.0,3.0,19.77272727272727,1375.8887376733105,7.226855155974956,60.866804432334796,50.57471264367817,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
275.0,403.15,10.0,1.2235035022787752,0.5,240.0,35.0,3.0,19.77272727272727,1834.5183168977474,7.514537228426737,81.15573924311306,45.31494252873565,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
335.0,403.15,10.0,1.2235035022787752,0.5,300.0,35.0,3.0,19.77272727272727,2293.147896122184,7.737680779740947,101.44467405389132,42.33103448275862,53,PrehydrolysisOfEucalyptusWoodWithDiluteSulphuricAcidAutoclave.xlsx
0.0,433.15,4.5,0.0,4.0,0.0,0.0,0.0,17.2386,0.0,0.0,0.0,0.0,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.0,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,0.9672992100468863,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.1656572012073768,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,1.2664378762439752,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.33129196199736394,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,2.296443004838281,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.4969124425217395,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,3.1759793674253,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.6642404348056634,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,4.248957401659901,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,1.6645567205885463,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,7.806459855651441,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,443.15,4.5,0.21725,4.0,90.0,0.0,0.0,17.2386,10358.600110297419,9.245572382194672,895.7706837758025,12.86828791357303,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,433.15,4.5,0.21725,4.0,90.0,0.0,0.0,17.2386,5258.527273489599,8.567606280499756,407.7729009814979,9.736853651532522,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,423.15,4.5,0.21725,4.0,90.0,0.0,0.0,17.2386,2669.483211205844,7.889640178804841,178.84873217625056,3.538107017774177,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,413.15,4.5,0.21725,4.0,90.0,0.0,0.0,17.2386,1355.1590101729953,7.211674077109926,75.37483444192209,0.6333556625675651,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
90.0,393.15,4.5,0.21725,4.0,90.0,0.0,0.0,17.2386,349.23389141887355,5.8557418737200955,11.733773880050908,0.03496575055942622,54,Pretreatment of hardwood chips via autohydrolysis supported by acetic and formic acid.xlsx
15.0,443.15,5.0,0.0,1.0,10.0,5.0,29.0,23.86363636,1150.9555678108243,7.0483478048584525,99.53007597508916,10.057142858675373,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
25.0,473.15,5.0,0.0,1.0,10.0,15.0,11.66666667,23.86363636,8797.704462851685,9.082246109943197,864.1878334989466,13.82857143067864,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
35.0,443.15,5.0,0.0,1.0,30.0,5.0,29.0,23.86363636,3452.8667034324726,8.146960093526562,298.59022792526747,10.895238096898321,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
45.0,473.15,5.0,0.0,1.0,30.0,15.0,11.66666667,23.86363636,26393.11338855505,10.180858398611308,2592.56350049684,13.220952382967003,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
15.0,443.15,2.5,0.0,1.0,10.0,5.0,29.0,23.86363636,1150.9555678108243,7.0483478048584525,99.53007597508916,4.25333333398146,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
25.0,473.15,2.5,0.0,1.0,10.0,15.0,11.66666667,23.86363636,8797.704462851685,9.082246109943197,864.1878334989466,6.620952381961287,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
35.0,443.15,2.5,0.0,1.0,30.0,5.0,29.0,23.86363636,3452.8667034324726,8.146960093526562,298.59022792526747,5.4057142865380134,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
45.0,473.15,2.5,0.0,1.0,30.0,15.0,11.66666667,23.86363636,26393.11338855505,10.180858398611308,2592.56350049684,6.2438095247609615,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
25.0,433.15,3.333333333,0.0,1.0,20.0,5.0,27.0,23.86363636,1168.561616331022,7.063528883723482,90.61620021811065,5.754920635222083,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
35.0,483.15,3.333333333,0.0,1.0,20.0,15.0,12.33333333,23.86363636,34660.617956169204,10.453359392198058,3346.7172615514514,8.059682540104713,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
13.2,458.15,3.333333333,0.0,1.0,3.2,10.0,16.0,23.86363636,1018.2723281089711,6.9258626742124605,97.22929932009832,4.9168253970829445,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
46.8,458.15,3.333333333,0.0,1.0,36.8,10.0,16.0,23.86363636,11710.131773253168,9.368209709581665,1118.1369421811307,8.143492063918627,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,7.575757576,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,19.87301587668008,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,2.1367521369999998,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,4.9963369976779175,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.54857142901921,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.464761905205297,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.42285714329834,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.171428571856598,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.087619048042685,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
30.0,458.15,3.333333333,0.0,1.0,20.0,10.0,16.0,23.86363636,6364.2020506810695,8.75844413796077,607.6831207506145,8.269206349639498,55,Production of fermentable sugars and polyhydroxybutyrate from hybrid poplar. Response surface model optimization of a hot water pretreatment and subsequent enzymatic hydrolysis.xlsx
40.0,443.15,10.0,0.0,0.17800000000000002,10.0,30.0,4.833333333333333,17.36,1150.9555678108243,7.0483478048584525,99.53007597508916,0.19064201927105148,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
40.0,443.15,10.0,0.0865916206,0.17800000000000002,10.0,30.0,4.833333333333333,17.36,1150.9555678108243,7.0483478048584525,99.53007597508916,2.3862719941348955,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
40.0,443.15,10.0,0.17484846469999998,0.17800000000000002,10.0,30.0,4.833333333333333,17.36,1150.9555678108243,7.0483478048584525,99.53007597508916,8.647447763929616,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
60.0,443.15,10.0,0.0,0.17800000000000002,30.0,30.0,4.833333333333333,17.36,3452.8667034324726,8.146960093526562,298.59022792526747,2.9145894428152492,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
60.0,443.15,10.0,0.0865916206,0.17800000000000002,30.0,30.0,4.833333333333333,17.36,3452.8667034324726,8.146960093526562,298.59022792526747,26.693992851906163,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
60.0,443.15,10.0,0.17484846469999998,0.17800000000000002,30.0,30.0,4.833333333333333,17.36,3452.8667034324726,8.146960093526562,298.59022792526747,39.7250013091747,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
80.0,443.15,10.0,0.0,0.17800000000000002,50.0,30.0,4.833333333333333,17.36,5754.777839054121,8.657785717292553,497.65037987544576,6.154116045245076,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
80.0,443.15,10.0,0.0865916206,0.17800000000000002,50.0,30.0,4.833333333333333,17.36,5754.777839054121,8.657785717292553,497.65037987544576,41.216338500209474,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
80.0,443.15,10.0,0.17484846469999998,0.17800000000000002,50.0,30.0,4.833333333333333,17.36,5754.777839054121,8.657785717292553,497.65037987544576,46.4728948470884,56,Production of xylooligosaccharides and monosaccharides from poplar by a two step acetic acid and peroxide acetic acid pretreatment.xlsx
0.0,400.15,8.0,1.0130788479267339,0.5,0.0,0.0,103.20114667940756,33.204545454545496,0.0,0.0,0.0,0.0,57,ProductionOfXyloseFromMerantiWood.xlsx
80.0,400.15,8.0,1.0130788479267339,0.5,79.01163888888887,0.9883611111111109,103.20114667940756,33.204545454545496,492.80011417180674,6.2001036438990855,20.174252716352456,31.80287474332645,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,45.77686516084868,57,ProductionOfXyloseFromMerantiWood.xlsx
40.0,400.15,8.0,1.0130788479267339,0.5,39.01163888888889,0.9883611111111109,103.20114667940756,33.204545454545496,243.3178246752869,5.494368509232066,9.960945917478055,41.92197125256668,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,43.1266255989048,57,ProductionOfXyloseFromMerantiWood.xlsx
80.0,400.15,8.0,0.6078473087560404,0.5,79.01163888888887,0.9883611111111109,103.20114667940756,33.204545454545496,492.80011417180674,6.2001036438990855,20.174252716352456,31.561943874058823,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,43.36755646817243,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,43.1266255989048,57,ProductionOfXyloseFromMerantiWood.xlsx
0.0,398.15,8.0,0.4052315391706937,0.5,0.0,0.0,103.20114667940756,33.204545454545496,0.0,0.0,0.0,0.0,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.4052315391706937,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,35.65776865160844,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,394.15,8.0,0.8104630783413873,0.5,59.06977777777778,0.9302222222222222,103.20114667940756,33.204545454545496,245.29172901396325,5.502448232856454,8.489789996824516,38.30800821355231,57,ProductionOfXyloseFromMerantiWood.xlsx
100.0,398.15,8.0,0.8104630783413873,0.5,99.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,539.3411886276236,6.290348373666802,20.918080103726645,30.83915126625595,57,ProductionOfXyloseFromMerantiWood.xlsx
40.0,396.15,8.0,1.0130788479267339,0.5,39.05039814814815,0.9496018518518518,103.20114667940756,33.204545454545496,185.70791797643705,5.224175105987289,6.810651683316711,38.54893908281994,57,ProductionOfXyloseFromMerantiWood.xlsx
20.0,398.15,8.0,0.8104630783413873,0.5,19.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,103.64643625928898,4.640985455842932,4.019875547896474,19.033538672142345,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,402.15,8.0,0.8104630783413873,0.5,58.992259259259264,1.0077407407407406,103.20114667940756,33.204545454545496,421.3685773095332,6.043507931218027,18.173478893816245,30.598220396988324,57,ProductionOfXyloseFromMerantiWood.xlsx
40.0,396.15,8.0,0.6078473087560404,0.5,39.05039814814815,0.9496018518518518,103.20114667940756,33.204545454545496,185.70791797643705,5.224175105987289,6.810651683316711,20.96098562628334,57,ProductionOfXyloseFromMerantiWood.xlsx
40.0,400.15,8.0,0.6078473087560404,0.5,39.01163888888889,0.9883611111111109,103.20114667940756,33.204545454545496,243.3178246752869,5.494368509232066,9.960945917478055,26.50239561943871,57,ProductionOfXyloseFromMerantiWood.xlsx
80.0,396.15,8.0,0.6078473087560404,0.5,79.05039814814816,0.9496018518518518,103.20114667940756,33.204545454545496,375.93175873924247,5.929407634203318,13.786920306728623,43.36755646817243,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,40.95824777549618,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,1.2156946175120809,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,39.030800821355186,57,ProductionOfXyloseFromMerantiWood.xlsx
80.0,396.15,8.0,1.0130788479267339,0.5,79.05039814814816,0.9496018518518518,103.20114667940756,33.204545454545496,375.93175873924247,5.929407634203318,13.786920306728623,43.84941820670768,57,ProductionOfXyloseFromMerantiWood.xlsx
60.0,398.15,8.0,0.8104630783413873,0.5,59.03101851851852,0.9689814814814814,103.20114667940756,33.204545454545496,321.4938124434563,5.772978297593422,12.468977825811558,40.23545516769331,57,ProductionOfXyloseFromMerantiWood.xlsx
21.09375,433.15,6.0,0.0,5.0,0.0,21.09375,6.4,14.72,0.0,0.0,0.0,0.0,58,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx
51.09375,433.15,6.0,0.0,5.0,30.0,21.09375,6.4,14.72,1752.842424496533,7.468993991831646,135.92430032716598,33.49184782608696,58,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx
81.09375,433.15,6.0,0.0,5.0,60.0,21.09375,6.4,14.72,3505.684848993066,8.162141172391593,271.84860065433196,60.93750000000001,58,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx
141.09375,433.15,6.0,0.0,5.0,120.0,21.09375,6.4,14.72,7011.369697986132,8.855288352951538,543.6972013086639,75.81521739130437,58,QuantitativeAnalysisofSugarsInWoodHydrolyzates.xlsx
45.0,403.15,8.0,0.0,2.0,30.0,15.0,2.0,19.48,229.31478961221842,5.435095686746901,10.144467405389133,0.16940451745379875,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
50.0,413.15,8.0,0.0,2.0,30.0,20.0,2.0,19.48,451.7196700576651,6.113061788441817,25.124944813974032,0.22073921971252566,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
55.0,423.15,8.0,0.0,2.0,30.0,25.0,2.0,19.48,889.8277370686146,6.791027890136731,59.61624405875019,0.41581108829568786,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
60.0,433.15,8.0,0.0,2.0,30.0,30.0,2.0,19.48,1752.842424496533,7.468993991831646,135.92430032716598,1.0626283367556466,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
62.5,438.15,8.0,0.0,2.0,30.0,32.5,2.0,19.48,2460.1486223210027,7.807977042679104,202.36549833036347,2.345995893223819,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
65.0,443.15,8.0,0.0,2.0,30.0,35.0,2.0,19.48,3452.8667034324726,8.146960093526562,298.59022792526747,3.116016427104723,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
67.5,448.15,8.0,0.0,2.0,30.0,37.5,2.0,19.48,4846.165944407321,8.48594314437402,436.7621643915808,4.4199178644763855,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
70.0,453.15,8.0,0.0,2.0,30.0,40.0,2.0,19.48,6801.688677233526,8.824926195221478,633.5333936450638,11.406570841889117,59,Release of Acetic Acid and Its Effect on the Dissolution of Carbohydrates in the Autohydrolysis Pretreatment of Poplar Prior to Chemi-Thermomechanical Pulping.xlsx
